City_ID,City,Country,Date,Lat,Lng,Conditions,Max Temp,Humidity,Cloudiness,Wind Speed
466,Grand Gaube,MU,2022-04-26 22:49:13,-20.0064,57.6608,few clouds,75.6,76,18,4.0
467,Ostrovnoy,RU,2022-04-26 22:49:14,68.0531,39.5131,clear sky,14.77,77,5,23.22
468,Bergerac,FR,2022-04-26 22:49:14,44.8333,0.5,clear sky,56.88,87,0,1.14
469,Svenstrup,DK,2022-04-26 22:49:15,56.9723,9.8481,scattered clouds,40.84,83,42,3.44
470,Bendigo,AU,2022-04-26 22:49:15,-36.7667,144.2833,overcast clouds,61.86,63,100,1.99
471,Batouri,CM,2022-04-26 22:49:15,4.4333,14.3667,moderate rain,70.21,97,100,1.5
472,Mandalgovi,MN,2022-04-26 22:49:16,45.7625,106.2708,scattered clouds,31.51,25,30,8.1
473,Balikpapan,ID,2022-04-26 22:49:16,-1.2675,116.8289,light rain,74.39,100,20,3.44
474,Inirida,CO,2022-04-26 22:47:58,3.8653,-67.9239,moderate rain,74.32,98,100,1.36
475,Montrose,US,2022-04-26 22:49:17,38.4166,-108.2673,broken clouds,62.51,16,57,22.32
476,Blackwater,AU,2022-04-26 22:49:18,-23.5833,148.8833,clear sky,72.41,72,4,13.06
477,Haines Junction,CA,2022-04-26 22:49:18,60.7522,-137.5108,overcast clouds,51.75,43,100,12.66
478,San Carlos De Bariloche,AR,2022-04-26 22:48:10,-41.1456,-71.3082,light rain,35.35,87,75,18.41
479,Ardmore,US,2022-04-26 22:49:19,34.1743,-97.1436,clear sky,71.85,28,0,8.05
480,Namibe,AO,2022-04-26 22:49:19,-15.1961,12.1522,clear sky,71.46,74,1,4.97
481,Arlit,NE,2022-04-26 22:49:20,18.7369,7.3853,clear sky,81.43,12,0,7.92
482,Dandong,CN,2022-04-26 22:49:20,40.1292,124.3947,clear sky,49.87,33,0,11.36
483,Padang,ID,2022-04-26 22:49:20,-0.9492,100.3543,overcast clouds,78.64,85,95,4.34
484,Baghdad,IQ,2022-04-26 22:49:21,33.3406,44.4009,light rain,71.51,64,0,8.05
485,Les Cayes,HT,2022-04-26 22:49:21,18.2,-73.75,broken clouds,77.54,77,72,3.8
486,Kysyl-Syr,RU,2022-04-26 22:49:22,63.8986,122.7617,broken clouds,22.08,83,59,4.16
487,Karasburg,NA,2022-04-26 22:49:22,-28.0167,18.75,clear sky,59.22,21,0,12.17
488,High Level,CA,2022-04-26 22:45:06,58.5169,-117.136,broken clouds,50.11,50,75,4.61
489,Ardabil,IR,2022-04-26 22:45:53,38.2498,48.2933,broken clouds,44.15,81,75,4.61
490,Jian,CN,2022-04-26 22:49:23,27.1172,114.9793,scattered clouds,72.28,94,40,1.68
491,Callaway,US,2022-04-26 22:49:23,30.153,-85.5699,few clouds,80.98,65,20,8.05
492,Rawson,AR,2022-04-26 22:49:24,-43.3002,-65.1023,overcast clouds,57.06,30,100,22.93
493,Ancud,CL,2022-04-26 22:49:24,-41.8697,-73.8203,light rain,45.57,72,98,13.11
494,Plouzane,FR,2022-04-26 22:49:25,48.3833,-4.6167,clear sky,51.85,79,0,13.8
495,Pangoa,PE,2022-04-26 22:49:25,-12.1167,-73.0,broken clouds,74.01,88,80,1.72
496,Bella Union,UY,2022-04-26 22:49:26,-30.2752,-57.6007,overcast clouds,76.44,89,100,12.26
497,Jiaojiang,CN,2022-04-26 22:49:26,28.6803,121.4428,overcast clouds,70.0,90,100,7.45
498,Panindicuaro,MX,2022-04-26 22:49:26,19.9667,-101.7667,light rain,80.96,21,46,5.73
499,Katsuura,JP,2022-04-26 22:49:27,35.1333,140.3,light rain,69.82,92,100,30.06
500,Kirillov,RU,2022-04-26 22:49:27,59.863,38.3813,broken clouds,34.65,95,82,7.63
501,Atherton,GB,2022-04-26 22:49:28,53.5237,-2.4935,scattered clouds,48.22,74,31,1.99
502,Coruripe,BR,2022-04-26 22:49:28,-10.1256,-36.1756,clear sky,77.14,77,4,8.9
503,Petropavlovsk-Kamchatskiy,RU,2022-04-26 22:45:06,53.0452,158.6483,clear sky,43.39,39,0,11.18
504,Chaman,PK,2022-04-26 22:49:29,30.9236,66.4512,clear sky,72.72,13,6,3.49
505,Dengzhou,CN,2022-04-26 22:49:29,37.8086,120.7508,clear sky,51.66,55,0,9.73
506,Worland,US,2022-04-26 22:47:59,44.0169,-107.9554,clear sky,72.9,19,0,14.97
507,Itanhem,BR,2022-04-26 22:49:30,-17.1664,-40.33,clear sky,70.36,92,1,6.58
508,Jardim,BR,2022-04-26 22:49:30,-21.4803,-56.1381,overcast clouds,82.99,50,97,5.41
509,Banting,MY,2022-04-26 22:49:31,2.8167,101.5,overcast clouds,80.73,95,92,4.12
510,Umm Kaddadah,SD,2022-04-26 22:49:31,13.6017,26.6876,overcast clouds,83.1,27,100,4.5
511,Whitehorse,CA,2022-04-26 22:49:31,60.7161,-135.0538,broken clouds,48.97,49,75,2.3
512,Bathsheba,BB,2022-04-26 22:50:32,13.2167,-59.5167,broken clouds,79.41,83,75,6.91
513,Raxaul,IN,2022-04-26 22:50:32,26.9833,84.85,clear sky,80.96,45,0,12.3
514,Coaticook,CA,2022-04-26 22:50:33,45.1334,-71.7991,moderate rain,54.27,88,100,3.13
515,Mae Sot,TH,2022-04-26 22:50:33,16.7167,98.5667,scattered clouds,76.55,87,44,1.86
516,Assiniboia,CA,2022-04-26 22:46:07,49.6334,-105.9845,scattered clouds,51.62,37,39,26.46
517,Alofi,NU,2022-04-26 22:50:34,-19.0595,-169.9187,heavy intensity drizzle,75.09,23,100,4.61
518,Ilam,NP,2022-04-26 22:50:34,26.9167,87.9167,clear sky,65.16,66,4,5.66
519,Saint-Augustin,CA,2022-04-26 22:50:35,51.226,-58.6502,snow,34.97,97,100,8.55
520,Tarifa,ES,2022-04-26 22:50:35,36.0139,-5.607,scattered clouds,59.02,83,42,2.06
521,Bereda,ES,2022-04-26 22:50:36,43.2686,-7.5406,broken clouds,51.15,100,71,0.78
522,Milkovo,RU,2022-04-26 22:50:36,54.7167,158.6167,few clouds,35.24,59,18,1.5
523,Teahupoo,PF,2022-04-26 22:50:37,-17.8333,-149.2667,light rain,82.36,76,36,21.94
524,Ueki,JP,2022-04-26 22:50:37,32.9,130.6833,shower rain,71.73,100,75,4.61
525,Linkou,CN,2022-04-26 22:50:38,45.3,130.2833,clear sky,44.24,36,5,21.43
526,Sibolga,ID,2022-04-26 22:47:48,1.7427,98.7792,overcast clouds,76.96,80,94,2.82
527,Poli,TZ,2022-04-26 22:50:38,-3.3333,36.8,light rain,59.49,95,99,2.19
528,Aligudarz,IR,2022-04-26 22:47:14,33.4006,49.6949,clear sky,50.86,62,4,4.43
529,Kununurra,AU,2022-04-26 22:50:39,-15.7667,128.7333,overcast clouds,73.38,88,100,2.3
530,Port-Gentil,GA,2022-04-26 22:50:40,-0.7193,8.7815,thunderstorm,82.36,89,40,5.75
531,Igarka,RU,2022-04-26 22:50:40,67.4667,86.5833,overcast clouds,5.76,99,90,7.25
532,Nimaparha,IN,2022-04-26 22:50:41,20.0667,86.0167,clear sky,79.83,90,0,13.71
533,Banyo,CM,2022-04-26 22:50:41,6.75,11.8167,light rain,69.26,85,100,2.46
534,Puerto Escondido,MX,2022-04-26 22:47:47,15.85,-97.0667,scattered clouds,84.47,64,31,5.03
535,Cody,US,2022-04-26 22:50:42,44.5263,-109.0565,scattered clouds,67.05,21,40,23.0
536,Benguela,AO,2022-04-26 22:50:43,-12.5763,13.4055,broken clouds,74.86,86,59,2.59
537,Nong Kung Si,TH,2022-04-26 22:50:43,16.65,103.3,few clouds,83.82,99,18,9.1
538,Seoul,KR,2022-04-26 22:50:44,37.5683,126.9778,sand,56.8,29,0,6.91
539,Moroni,KM,2022-04-26 22:50:44,-11.7022,43.2551,few clouds,79.65,82,23,4.52
540,Kruisfontein,ZA,2022-04-26 22:50:44,-34.0033,24.7314,clear sky,49.89,83,10,6.29
541,Challans,FR,2022-04-26 22:50:45,46.8436,-1.8749,broken clouds,53.8,73,79,16.78
542,Ous,RU,2022-04-26 22:50:45,60.9058,61.5186,overcast clouds,47.61,96,100,7.16
543,Herveo,CO,2022-04-26 22:50:46,5.0833,-75.1667,overcast clouds,66.54,98,96,2.73
544,Saint-Georges,GD,2022-04-26 22:49:08,12.0564,-61.7485,broken clouds,78.48,89,75,11.5
545,Quelimane,MZ,2022-04-26 22:50:46,-17.8786,36.8883,few clouds,75.15,100,20,5.01
546,Urumqi,CN,2022-04-26 22:47:23,43.801,87.6005,clear sky,45.55,71,0,2.24
547,Nizhnyaya Tavda,RU,2022-04-26 22:50:47,57.6731,66.1725,overcast clouds,48.04,83,91,9.53
548,Nizhniy Kuranakh,RU,2022-04-26 22:50:47,58.8353,125.4869,broken clouds,29.57,84,83,1.86
549,Tabou,CI,2022-04-26 22:50:48,4.423,-7.3528,light rain,80.51,84,100,7.72
550,Vestmannaeyjar,IS,2022-04-26 22:46:31,63.4427,-20.2734,overcast clouds,46.0,79,100,4.7
551,Jishou,CN,2022-04-26 22:50:48,28.3167,109.7167,broken clouds,68.76,90,59,2.13
552,Atasu,KZ,2022-04-26 22:50:49,48.6814,71.6433,overcast clouds,49.28,44,97,5.14
553,Tateyama,JP,2022-04-26 22:50:49,34.9833,139.8667,light intensity shower rain,69.73,83,75,17.27
554,Pachelma,RU,2022-04-26 22:50:50,53.2443,43.3521,scattered clouds,54.34,86,25,6.76
555,Kudat,MY,2022-04-26 22:51:50,6.8837,116.8477,few clouds,75.29,100,20,2.3
556,Taltal,CL,2022-04-26 22:51:51,-25.4,-70.4833,overcast clouds,63.55,81,100,4.81
557,Ankang,CN,2022-04-26 22:51:51,32.68,109.0172,overcast clouds,66.4,82,90,2.8
558,Kishi,NG,2022-04-26 22:51:52,9.0833,3.85,overcast clouds,80.28,69,97,10.31
559,Horki,BY,2022-04-26 22:51:52,54.2861,30.9842,overcast clouds,43.68,73,100,6.73
560,Burns Lake,CA,2022-04-26 22:51:53,54.2331,-125.7533,broken clouds,45.82,34,65,5.1
561,Grigiskes,LT,2022-04-26 22:51:53,54.6833,25.0833,clear sky,47.5,82,0,3.44
562,Nacogdoches,US,2022-04-26 22:51:53,31.6002,-94.6335,clear sky,75.33,51,0,6.78
563,Tenkodogo,BF,2022-04-26 22:51:54,11.78,-0.3697,broken clouds,93.65,20,59,5.5
564,Doha,QA,2022-04-26 22:51:37,25.2867,51.5333,clear sky,76.98,62,0,1.14
565,Abdulino,RU,2022-04-26 22:51:54,53.7,53.6667,broken clouds,56.23,63,56,15.79
566,Upata,VE,2022-04-26 22:51:55,8.0086,-62.3989,overcast clouds,75.56,85,98,4.0
567,Karonga,MW,2022-04-26 22:51:55,-9.9333,33.9333,light rain,71.35,89,100,3.85
568,Darhan,MN,2022-04-26 22:51:56,49.4867,105.9228,broken clouds,34.81,32,51,0.78
569,Rovaniemi,FI,2022-04-26 22:51:56,66.5,25.7167,few clouds,22.41,63,20,4.61
570,Jalu,LY,2022-04-26 22:51:57,29.0331,21.5482,scattered clouds,79.02,17,39,14.92
571,Kudahuvadhoo,MV,2022-04-26 22:51:57,2.6708,72.8944,broken clouds,83.59,73,66,3.62
572,Petatlan,MX,2022-04-26 22:51:57,17.5167,-101.2667,clear sky,86.9,40,7,5.61
573,Lutin,CZ,2022-04-26 22:51:58,49.5584,17.1357,overcast clouds,44.89,92,97,1.01
574,Charters Towers,AU,2022-04-26 22:51:58,-20.1,146.2667,clear sky,73.96,76,1,9.82
575,Turukhansk,RU,2022-04-26 22:51:59,65.8167,87.9833,scattered clouds,13.41,92,47,5.06
576,Barinas,VE,2022-04-26 22:51:59,8.6226,-70.2075,overcast clouds,82.67,65,99,3.11
577,Almeirim,BR,2022-04-26 22:51:59,-1.5233,-52.5817,overcast clouds,74.68,96,96,2.26
578,Thinadhoo,MV,2022-04-26 22:52:00,0.5333,72.9333,broken clouds,84.18,73,75,6.31
579,Salta,AR,2022-04-26 22:49:13,-24.7859,-65.4117,broken clouds,72.19,78,75,5.75
580,Rio Gallegos,AR,2022-04-26 22:48:08,-51.6226,-69.2181,broken clouds,39.25,75,75,10.36
581,General Roca,AR,2022-04-26 22:52:01,-39.0333,-67.5833,light rain,57.61,35,100,17.98
582,Sol-Iletsk,RU,2022-04-26 22:52:01,51.1631,54.9918,overcast clouds,54.59,60,91,10.29
583,Yongan,CN,2022-04-26 22:52:02,39.6957,113.6871,overcast clouds,44.6,22,95,8.21
584,Namtsy,RU,2022-04-26 22:52:02,62.7161,129.6658,broken clouds,20.62,85,65,5.91
585,Pangai,TO,2022-04-26 22:52:02,-19.8,-174.35,broken clouds,75.31,78,75,5.75
586,Paramonga,PE,2022-04-26 22:52:03,-10.6667,-77.8333,broken clouds,68.2,86,52,9.19
587,Fasa,IR,2022-04-26 22:52:03,28.9383,53.6482,broken clouds,60.04,55,82,6.91
588,Sibu,MY,2022-04-26 22:52:04,2.3,111.8167,scattered clouds,75.51,94,40,2.3
589,Karratha,AU,2022-04-26 22:52:04,-20.7377,116.8463,overcast clouds,78.1,60,100,8.77
590,Iskateley,RU,2022-04-26 22:52:05,67.6803,53.1512,snow,26.47,94,100,26.89
591,Batesville,US,2022-04-26 22:52:05,35.7698,-91.641,clear sky,67.08,24,0,9.22
592,La Libertad,EC,2022-04-26 22:52:05,-2.2333,-80.9,scattered clouds,76.66,78,40,8.05
593,Kampot,KH,2022-04-26 22:50:12,10.6167,104.1833,broken clouds,78.85,85,56,5.53
594,Tlaxco,MX,2022-04-26 22:52:06,19.6167,-98.1167,broken clouds,59.85,62,62,12.28
595,Antofagasta,CL,2022-04-26 22:52:07,-23.65,-70.4,overcast clouds,63.68,86,98,6.29
596,Eureka,US,2022-04-26 22:52:07,40.8021,-124.1637,few clouds,63.68,71,22,10.0
597,Sola,VU,2022-04-26 22:52:07,-13.8833,167.55,overcast clouds,82.22,72,99,17.69
598,Leningradskiy,RU,2022-04-26 22:52:08,69.3833,178.4167,broken clouds,17.31,84,60,12.06
599,Alyangula,AU,2022-04-26 22:52:08,-13.8483,136.4192,scattered clouds,76.87,94,49,4.61
600,Concordia,AR,2022-04-26 22:52:09,-31.393,-58.0209,broken clouds,77.79,87,57,18.01
601,Olinda,BR,2022-04-26 22:52:09,-8.0089,-34.8553,scattered clouds,82.13,65,40,9.22
602,Lipin Bor,RU,2022-04-26 22:52:09,60.2622,37.9763,overcast clouds,34.3,95,89,9.93
603,Mareeba,AU,2022-04-26 22:53:10,-17.0,145.4333,scattered clouds,77.49,85,26,3.02
604,Murray Bridge,AU,2022-04-26 22:53:10,-35.1167,139.2667,overcast clouds,62.82,85,100,9.82
605,Mount Isa,AU,2022-04-26 22:53:11,-20.7333,139.5,scattered clouds,71.37,78,40,6.91
606,Inuvik,CA,2022-04-26 22:53:11,68.3499,-133.7218,scattered clouds,23.76,79,40,6.91
607,Togur,RU,2022-04-26 22:53:12,58.3631,82.8265,broken clouds,35.51,92,83,4.88
608,Mokhsogollokh,RU,2022-04-26 22:53:12,61.4681,128.9203,broken clouds,26.29,71,80,4.52
609,Bitung,ID,2022-04-26 22:53:13,1.4451,125.1824,light rain,77.85,81,99,5.61
610,Amalner,IN,2022-04-26 22:53:13,21.05,75.0667,clear sky,87.31,18,0,6.42
611,Elizabeth City,US,2022-04-26 22:53:13,36.2946,-76.2511,clear sky,87.82,42,0,11.5
612,Fukuma,JP,2022-04-26 22:53:14,33.7667,130.4667,light rain,69.3,95,100,7.94
613,Darab,IR,2022-04-26 22:53:14,28.7519,54.5444,overcast clouds,70.75,39,100,2.15
614,Yeppoon,AU,2022-04-26 22:53:15,-23.1333,150.7333,broken clouds,71.38,75,71,16.69
615,Verkhnevilyuysk,RU,2022-04-26 22:53:15,63.4453,120.3167,scattered clouds,23.9,81,42,2.13
616,Ratnagiri,IN,2022-04-26 22:53:15,16.9833,73.3,clear sky,81.79,74,8,7.07
617,Palauig,PH,2022-04-26 22:53:16,15.435,119.9045,scattered clouds,84.06,65,34,2.86
618,Marzuq,YE,2022-04-26 22:53:16,14.4,46.4667,overcast clouds,77.04,53,88,0.81
619,Makrana,IN,2022-04-26 22:53:17,27.05,74.7167,clear sky,81.66,21,0,7.23
620,Ketchikan,US,2022-04-26 22:53:17,55.3422,-131.6461,overcast clouds,44.58,58,100,2.82
621,Mineral Wells,US,2022-04-26 22:53:18,32.8085,-98.1128,clear sky,76.26,37,0,10.87
622,Ambon,ID,2022-04-26 22:49:43,-3.6954,128.1814,few clouds,75.34,94,20,2.3
623,Richards Bay,ZA,2022-04-26 22:53:18,-28.783,32.0377,overcast clouds,66.22,68,99,9.98
624,Mogoytuy,RU,2022-04-26 22:53:19,51.2833,114.9167,clear sky,33.06,36,10,8.97
625,Oranzherei,RU,2022-04-26 22:53:19,45.8476,47.5663,few clouds,61.36,59,18,9.42
626,Sinjai,ID,2022-04-26 22:53:20,-5.1241,120.253,moderate rain,76.95,85,99,2.98
627,Shirokiy,RU,2022-04-26 22:53:20,49.758,129.523,broken clouds,33.1,78,65,19.46
628,Hami,CN,2022-04-26 22:51:10,42.8,93.45,overcast clouds,55.17,52,96,3.89
629,Valdivia,CL,2022-04-26 22:53:21,-39.8142,-73.2459,light rain,48.29,89,53,6.4
630,Kamaishi,JP,2022-04-26 22:53:21,39.2667,141.8833,overcast clouds,55.71,90,100,10.85
631,Mosetse,BW,2022-04-26 22:53:21,-20.75,26.65,scattered clouds,65.12,77,49,12.77
632,Tommot,RU,2022-04-26 22:53:22,58.9564,126.2925,overcast clouds,30.27,81,85,1.57
633,Mazatlan,MX,2022-04-26 22:48:45,23.2167,-106.4167,clear sky,79.92,77,9,7.0
634,Mayya,RU,2022-04-26 22:53:23,61.7333,130.2811,overcast clouds,25.92,72,90,5.21
635,Vardo,NO,2022-04-26 22:53:23,70.3705,31.1107,light snow,21.54,74,100,32.64
636,Nabire,ID,2022-04-26 22:53:24,-3.3667,135.4833,overcast clouds,81.36,78,91,2.24
637,Jambi,ID,2022-04-26 22:53:24,-1.6,103.6167,broken clouds,74.62,96,72,1.23
638,Sasina,BA,2022-04-26 22:53:24,44.7987,16.739,few clouds,46.38,86,12,3.78
639,Isangel,VU,2022-04-26 22:53:25,-19.55,169.2667,overcast clouds,78.58,60,91,17.85
640,Bud,US,2022-04-26 22:53:25,39.447,-86.1758,clear sky,55.45,51,4,11.65
641,Muroto,JP,2022-04-26 22:53:26,33.2833,134.15,overcast clouds,68.9,92,100,4.65
642,Aswan,EG,2022-04-26 22:53:26,24.0934,32.907,clear sky,83.5,14,0,5.75
643,Beruwala,LK,2022-04-26 22:53:27,6.4788,79.9828,overcast clouds,79.3,86,98,5.23
644,Svetlogorsk,BY,2022-04-26 22:53:27,52.6333,29.7333,overcast clouds,46.53,79,100,6.8
645,Dagua,CO,2022-04-26 22:53:28,3.6569,-76.6886,overcast clouds,81.1,98,100,3.91
646,Rancho Palos Verdes,US,2022-04-26 22:49:50,33.7445,-118.387,scattered clouds,80.92,71,40,11.5
647,Isla Vista,US,2022-04-26 22:53:28,34.4133,-119.861,overcast clouds,74.98,55,97,5.46
648,Kargasok,RU,2022-04-26 22:53:29,59.0556,80.8572,overcast clouds,34.83,98,100,6.62
649,Ulaangom,MN,2022-04-26 22:53:29,49.9811,92.0667,broken clouds,36.09,34,77,0.72
650,Aguilas,ES,2022-04-26 22:54:30,37.4063,-1.5829,overcast clouds,61.74,64,100,1.9
651,Asau,RO,2022-04-26 22:54:30,46.4333,26.4,few clouds,49.95,82,22,1.05
652,Monterey,US,2022-04-26 22:54:30,36.2505,-121.2516,overcast clouds,70.18,34,98,15.82
653,Makkaveyevo,RU,2022-04-26 22:54:31,51.7533,113.9454,clear sky,31.14,42,10,3.29
654,Kharp,RU,2022-04-26 22:54:31,66.8014,65.8081,overcast clouds,32.77,99,100,2.19
655,Kangaatsiaq,GL,2022-04-26 22:54:32,68.3065,-53.4641,overcast clouds,32.58,90,100,4.18
656,Mehran,IR,2022-04-26 22:54:32,33.1222,46.1646,clear sky,75.9,41,1,4.88
657,Xichang,CN,2022-04-26 22:54:32,27.8964,102.2634,clear sky,58.57,85,4,1.57
658,Tromso,NO,2022-04-26 22:49:55,69.6496,18.957,few clouds,20.37,86,20,2.3
659,Bourges,FR,2022-04-26 22:54:33,47.25,2.4167,clear sky,45.99,87,9,9.44
660,Wakkanai,JP,2022-04-26 22:54:33,45.4094,141.6739,overcast clouds,39.09,96,100,30.2
661,Sumbe,AO,2022-04-26 22:54:34,-11.2061,13.8437,overcast clouds,76.37,89,97,5.19
662,Pemberton,CA,2022-04-26 22:54:34,50.3164,-122.8027,overcast clouds,51.49,88,99,4.07
663,Krasnyy Yar,RU,2022-04-26 22:54:35,46.5331,48.3456,clear sky,53.53,44,3,8.01
664,College,US,2022-04-26 22:54:35,64.8569,-147.8028,broken clouds,50.32,57,75,3.44
665,Korla,CN,2022-04-26 22:54:35,41.7597,86.1469,clear sky,53.71,47,0,14.52
666,Praia,CV,2022-04-26 22:54:36,14.9215,-23.5087,broken clouds,72.14,73,75,17.27
667,Rantepao,ID,2022-04-26 22:54:36,-2.9701,119.8978,overcast clouds,68.23,96,100,2.01
668,Baruun-Urt,MN,2022-04-26 22:54:37,46.6806,113.2792,broken clouds,33.84,21,54,6.46
669,Ewa Beach,US,2022-04-26 22:54:37,21.3156,-158.0072,broken clouds,80.55,63,75,11.5
670,The Pas,CA,2022-04-26 22:54:01,53.8251,-101.2541,clear sky,33.82,44,0,20.71
671,Bosaso,SO,2022-04-26 22:54:38,11.2842,49.1816,clear sky,82.69,69,9,1.23
672,Salalah,OM,2022-04-26 22:54:38,17.0151,54.0924,clear sky,78.04,81,4,2.3
673,Aripuana,BR,2022-04-26 22:50:08,-9.1667,-60.6333,broken clouds,79.77,70,76,2.3
674,Koulikoro,ML,2022-04-26 22:54:39,14.0,-7.75,clear sky,83.75,18,3,9.53
675,Phek,IN,2022-04-26 22:54:39,25.6667,94.5,clear sky,50.7,84,0,1.59
676,Bilsi,IN,2022-04-26 22:54:40,28.1333,78.9167,clear sky,83.95,13,0,4.03
677,Marienburg,PL,2022-04-26 22:54:40,54.0359,19.0266,few clouds,43.88,77,14,2.95
678,Plettenberg Bay,ZA,2022-04-26 22:54:41,-34.0527,23.3716,clear sky,55.94,82,0,4.32
679,El Sauzal,MX,2022-04-26 22:54:41,31.9,-116.6833,overcast clouds,68.41,75,100,7.54
680,Yulara,AU,2022-04-26 22:54:42,-25.2406,130.9889,overcast clouds,57.04,54,99,5.75
681,Ust-Ilimsk,RU,2022-04-26 22:54:42,58.0006,102.6619,snow,31.51,98,100,3.87
682,Gladzor,AM,2022-04-26 22:54:42,39.7812,45.3504,overcast clouds,52.99,68,88,3.65
683,Iquique,CL,2022-04-26 22:50:44,-20.2208,-70.1431,broken clouds,66.24,83,52,6.71
684,Sangar,RU,2022-04-26 22:54:43,63.9242,127.4739,scattered clouds,16.09,87,41,3.62
685,Mangrol,IN,2022-04-26 22:54:43,21.1167,70.1167,clear sky,79.54,78,0,9.73
686,Hofn,IS,2022-04-26 22:54:44,64.2539,-15.2082,scattered clouds,45.46,76,42,5.32
687,Sobolevo,RU,2022-04-26 22:54:44,54.4299,31.8996,overcast clouds,42.03,81,100,5.64
688,Palmer,US,2022-04-26 22:54:45,42.1584,-72.3287,overcast clouds,53.24,87,100,0.0
689,Zahir Pir,PK,2022-04-26 22:54:45,28.8124,70.524,clear sky,86.58,11,0,2.95
690,Khash,IR,2022-04-26 22:54:46,28.2211,61.2158,few clouds,69.6,29,11,4.36
691,Dubrovnik,HR,2022-04-26 22:54:46,42.6481,18.0922,clear sky,58.64,88,0,6.91
692,Bac Lieu,VN,2022-04-26 22:54:46,9.285,105.7244,overcast clouds,81.07,76,98,4.38
693,Pitimbu,BR,2022-04-26 22:54:47,-7.4706,-34.8086,scattered clouds,77.59,73,32,12.37
694,Nacala,MZ,2022-04-26 22:54:47,-14.5428,40.6728,light rain,73.2,98,87,7.25
695,Ottawa,CA,2022-04-26 22:53:54,45.4112,-75.6981,broken clouds,52.99,65,75,11.5
696,Tawau,MY,2022-04-26 22:54:48,4.2498,117.8871,overcast clouds,75.33,100,100,1.01
697,Abeche,TD,2022-04-26 22:55:48,13.8292,20.8324,broken clouds,89.28,19,69,2.8
698,Yablonovo,RU,2022-04-26 22:55:49,50.8523,37.3574,few clouds,50.56,91,18,7.09
699,Banda Aceh,ID,2022-04-26 22:55:49,5.5577,95.3222,overcast clouds,79.99,86,100,7.36
700,Mauganj,IN,2022-04-26 22:55:49,24.6833,81.8833,clear sky,86.27,15,1,3.0
701,Kashi,CN,2022-04-26 22:55:50,39.4547,75.9797,broken clouds,67.21,18,75,6.71
